GHI,temp,pressure,humidity,wind_speed,rain_1h,clouds_all,Year,Month_num,DayOfYear,Minute,Hour,Season,Day,Week_cos,Energy_lag_1,Energy_lag_2
16.9,22.8,1013.0,74.0,2.3,0.28,54.0,2018,6,153,30,17,1,5,-0.8610436117673553,413.0,449.0
18.0,22.8,1013.0,74.0,2.3,0.28,54.0,2018,6,153,45,17,1,5,-0.8610436117673553,337.0,413.0
14.500000000000002,22.5,1014.0,79.0,1.4,0.0,33.0,2018,6,153,0,18,1,5,-0.8610436117673553,266.0,337.0
11.8,22.5,1014.0,79.0,1.4,0.0,33.0,2018,6,153,15,18,1,5,-0.8610436117673553,187.0,266.0
7.5,22.5,1014.0,79.0,1.4,0.0,33.0,2018,6,153,30,18,1,5,-0.8610436117673553,123.0,187.0
3.5,22.5,1014.0,79.0,1.4,0.0,33.0,2018,6,153,45,18,1,5,-0.8610436117673553,78.0,123.0
0.7,21.000000000000004,1014.0,85.99999999999999,1.4,0.0,19.0,2018,6,153,0,19,1,5,-0.8610436117673553,45.0,78.0
0.0,21.000000000000004,1014.0,85.99999999999999,1.4,0.0,19.0,2018,6,153,15,19,1,5,-0.8610436117673553,14.0,45.0
0.0,21.000000000000004,1014.0,85.99999999999999,1.4,0.0,19.0,2018,6,153,30,19,1,5,-0.8610436117673553,0.0,14.0
0.0,21.000000000000004,1014.0,85.99999999999999,1.4,0.0,19.0,2018,6,153,45,19,1,5,-0.8610436117673553,0.0,0.0
0.0,18.3,1015.0,89.0,1.6,0.0,13.0,2018,6,153,0,20,1,5,-0.8610436117673553,0.0,0.0
0.0,18.3,1015.0,89.0,1.6,0.0,13.0,2018,6,153,15,20,1,5,-0.8610436117673553,0.0,0.0
0.0,18.3,1015.0,89.0,1.6,0.0,13.0,2018,6,153,30,20,1,5,-0.8610436117673553,0.0,0.0
0.0,18.3,1015.0,89.0,1.6,0.0,13.0,2018,6,153,45,20,1,5,-0.8610436117673553,0.0,0.0
0.0,16.999999999999996,1015.0,91.0,1.8,0.0,8.0,2018,6,153,0,21,1,5,-0.8610436117673553,0.0,0.0
0.0,16.999999999999996,1015.0,91.0,1.8,0.0,8.0,2018,6,153,15,21,1,5,-0.8610436117673553,0.0,0.0
0.0,16.999999999999996,1015.0,91.0,1.8,0.0,8.0,2018,6,153,30,21,1,5,-0.8610436117673553,0.0,0.0
0.0,16.999999999999996,1015.0,91.0,1.8,0.0,8.0,2018,6,153,45,21,1,5,-0.8610436117673553,0.0,0.0
0.0,15.900000000000004,1015.0,92.0,1.9,0.0,24.0,2018,6,153,0,22,1,5,-0.8610436117673553,0.0,0.0
0.0,15.900000000000004,1015.0,92.0,1.9,0.0,24.0,2018,6,153,15,22,1,5,-0.8610436117673553,0.0,0.0
0.0,15.900000000000004,1015.0,92.0,1.9,0.0,24.0,2018,6,153,30,22,1,5,-0.8610436117673553,0.0,0.0
0.0,15.900000000000004,1015.0,92.0,1.9,0.0,24.0,2018,6,153,45,22,1,5,-0.8610436117673553,0.0,0.0
0.0,14.499999999999998,1015.0,92.0,1.9,0.0,10.0,2018,6,153,0,23,1,5,-0.8610436117673553,0.0,0.0
0.0,14.499999999999998,1015.0,92.0,1.9,0.0,10.0,2018,6,153,15,23,1,5,-0.8610436117673553,0.0,0.0
0.0,14.499999999999998,1015.0,92.0,1.9,0.0,10.0,2018,6,153,30,23,1,5,-0.8610436117673553,0.0,0.0
0.0,14.499999999999998,1015.0,92.0,1.9,0.0,10.0,2018,6,153,45,23,1,5,-0.8610436117673553,0.0,0.0
0.0,13.5,1015.0,93.0,2.1,0.0,8.0,2018,6,154,0,0,1,6,-0.8610436117673553,0.0,0.0
0.0,13.5,1015.0,93.0,2.1,0.0,8.0,2018,6,154,15,0,1,6,-0.8610436117673553,0.0,0.0
0.0,13.5,1015.0,93.0,2.1,0.0,8.0,2018,6,154,30,0,1,6,-0.8610436117673553,0.0,0.0
0.0,13.5,1015.0,93.0,2.1,0.0,8.0,2018,6,154,45,0,1,6,-0.8610436117673553,0.0,0.0
0.0,12.6,1016.0,94.0,2.2,0.0,5.0,2018,6,154,0,1,1,6,-0.8610436117673553,0.0,0.0
0.0,12.6,1016.0,94.0,2.2,0.0,5.0,2018,6,154,15,1,1,6,-0.8610436117673553,0.0,0.0
0.0,12.6,1016.0,94.0,2.2,0.0,5.0,2018,6,154,30,1,1,6,-0.8610436117673553,0.0,0.0
0.0,12.6,1016.0,94.0,2.2,0.0,5.0,2018,6,154,45,1,1,6,-0.8610436117673553,0.0,0.0
0.0,11.6,1016.0,94.0,1.9,0.0,2.0,2018,6,154,0,2,1,6,-0.8610436117673553,0.0,0.0
0.0,11.6,1016.0,94.0,1.9,0.0,2.0,2018,6,154,15,2,1,6,-0.8610436117673553,0.0,0.0
0.0,11.6,1016.0,94.0,1.9,0.0,2.0,2018,6,154,30,2,1,6,-0.8610436117673553,0.0,0.0
1.7,11.6,1016.0,94.0,1.9,0.0,2.0,2018,6,154,45,2,1,6,-0.8610436117673553,0.0,0.0
5.2,10.8,1016.0,94.0,1.7,0.0,1.0,2018,6,154,0,3,1,6,-0.8610436117673553,27.0,0.0
9.9,10.8,1016.0,94.0,1.7,0.0,1.0,2018,6,154,15,3,1,6,-0.8610436117673553,47.0,27.0
6.5,10.8,1016.0,94.0,1.7,0.0,1.0,2018,6,154,30,3,1,6,-0.8610436117673553,76.0,47.0
17.6,10.8,1016.0,94.0,1.7,0.0,1.0,2018,6,154,45,3,1,6,-0.8610436117673553,109.0,76.0
30.1,12.2,1016.0,91.0,2.6,0.0,1.0,2018,6,154,0,4,1,6,-0.8610436117673553,142.0,109.0
39.2,12.2,1016.0,91.0,2.6,0.0,1.0,2018,6,154,15,4,1,6,-0.8610436117673553,169.0,142.0
48.8,12.2,1016.0,91.0,2.6,0.0,1.0,2018,6,154,30,4,1,6,-0.8610436117673553,188.0,169.0
58.3,12.2,1016.0,91.0,2.6,0.0,1.0,2018,6,154,45,4,1,6,-0.8610436117673553,243.0,188.0
68.0,14.199999999999998,1016.0,85.99999999999999,1.6,0.0,0.0,2018,6,154,0,5,1,6,-0.8610436117673553,293.0,243.0
77.8,14.199999999999998,1016.0,85.99999999999999,1.6,0.0,0.0,2018,6,154,15,5,1,6,-0.8610436117673553,341.0,293.0
87.8,14.199999999999998,1016.0,85.99999999999999,1.6,0.0,0.0,2018,6,154,30,5,1,6,-0.8610436117673553,418.0,341.0
97.8,14.199999999999998,1016.0,85.99999999999999,1.6,0.0,0.0,2018,6,154,45,5,1,6,-0.8610436117673553,460.0,418.0
107.5,17.799999999999997,1016.0,79.0,1.1,0.0,0.0,2018,6,154,0,6,1,6,-0.8610436117673553,553.0,460.0
113.8,17.799999999999997,1016.0,79.0,1.1,0.0,0.0,2018,6,154,15,6,1,6,-0.8610436117673553,703.0,553.0
125.1,17.799999999999997,1016.0,79.0,1.1,0.0,0.0,2018,6,154,30,6,1,6,-0.8610436117673553,1027.0,703.0
136.1,17.799999999999997,1016.0,79.0,1.1,0.0,0.0,2018,6,154,45,6,1,6,-0.8610436117673553,1371.0,1027.0
145.1,19.6,1016.0,72.0,1.6,0.0,0.0,2018,6,154,0,7,1,6,-0.8610436117673553,1693.0,1371.0
153.7,19.6,1016.0,72.0,1.6,0.0,0.0,2018,6,154,15,7,1,6,-0.8610436117673553,1960.0,1693.0
162.0,19.6,1016.0,72.0,1.6,0.0,0.0,2018,6,154,30,7,1,6,-0.8610436117673553,2181.0,1960.0
169.9,19.6,1016.0,72.0,1.6,0.0,0.0,2018,6,154,45,7,1,6,-0.8610436117673553,2471.0,2181.0
177.3,21.1,1017.0,65.0,2.0,0.0,9.0,2018,6,154,0,8,1,6,-0.8610436117673553,2892.0,2471.0
184.2,21.1,1017.0,65.0,2.0,0.0,9.0,2018,6,154,15,8,1,6,-0.8610436117673553,3239.0,2892.0
190.6,21.1,1017.0,65.0,2.0,0.0,9.0,2018,6,154,30,8,1,6,-0.8610436117673553,3430.0,3239.0
196.4,21.1,1017.0,65.0,2.0,0.0,9.0,2018,6,154,45,8,1,6,-0.8610436117673553,3551.0,3430.0
201.6,23.0,1017.0,63.0,2.4,0.0,36.0,2018,6,154,0,9,1,6,-0.8610436117673553,3655.0,3551.0
206.1,23.0,1017.0,63.0,2.4,0.0,36.0,2018,6,154,15,9,1,6,-0.8610436117673553,3542.0,3655.0
209.9,23.0,1017.0,63.0,2.4,0.0,36.0,2018,6,154,30,9,1,6,-0.8610436117673553,3785.0,3542.0
213.2,23.0,1017.0,63.0,2.4,0.0,36.0,2018,6,154,45,9,1,6,-0.8610436117673553,3834.0,3785.0
215.7,24.0,1017.0,62.0,2.5,0.0,19.0,2018,6,154,0,10,1,6,-0.8610436117673553,3894.0,3834.0
217.6,24.0,1017.0,62.0,2.5,0.0,19.0,2018,6,154,15,10,1,6,-0.8610436117673553,3929.0,3894.0
218.8,24.0,1017.0,62.0,2.5,0.0,19.0,2018,6,154,30,10,1,6,-0.8610436117673553,3934.0,3929.0
219.3,24.0,1017.0,62.0,2.5,0.0,19.0,2018,6,154,45,10,1,6,-0.8610436117673553,4029.0,3934.0
219.2,25.1,1017.0,62.0,2.8,0.0,4.0,2018,6,154,0,11,1,6,-0.8610436117673553,4046.0,4029.0
218.3,25.1,1017.0,62.0,2.8,0.0,4.0,2018,6,154,15,11,1,6,-0.8610436117673553,4079.000000000001,4046.0
216.7,25.1,1017.0,62.0,2.8,0.0,4.0,2018,6,154,30,11,1,6,-0.8610436117673553,3920.000000000001,4079.000000000001
214.5,25.1,1017.0,62.0,2.8,0.0,4.0,2018,6,154,45,11,1,6,-0.8610436117673553,3657.0,3920.000000000001
211.6,25.7,1016.0,59.0,3.4,0.0,13.0,2018,6,154,0,12,1,6,-0.8610436117673553,3561.0,3657.0
208.1,25.7,1016.0,59.0,3.4,0.0,13.0,2018,6,154,15,12,1,6,-0.8610436117673553,2689.9999999999995,3561.0
203.9,25.7,1016.0,59.0,3.4,0.0,13.0,2018,6,154,30,12,1,6,-0.8610436117673553,3615.0,2689.9999999999995
199.1,25.7,1016.0,59.0,3.4,0.0,13.0,2018,6,154,45,12,1,6,-0.8610436117673553,3498.0,3615.0
193.7,25.6,1016.0,59.0,3.7,0.0,18.0,2018,6,154,0,13,1,6,-0.8610436117673553,3388.9999999999995,3498.0
187.7,25.6,1016.0,59.0,3.7,0.0,18.0,2018,6,154,15,13,1,6,-0.8610436117673553,3269.0,3388.9999999999995
181.2,25.6,1016.0,59.0,3.7,0.0,18.0,2018,6,154,30,13,1,6,-0.8610436117673553,3113.0,3269.0
173.4,25.6,1016.0,59.0,3.7,0.0,18.0,2018,6,154,45,13,1,6,-0.8610436117673553,2966.0,3113.0
146.2,25.9,1016.0,61.0,3.6,0.0,22.0,2018,6,154,0,14,1,6,-0.8610436117673553,2895.0,2966.0
130.5,25.9,1016.0,61.0,3.6,0.0,22.0,2018,6,154,15,14,1,6,-0.8610436117673553,1455.0,2895.0
124.90000000000002,25.9,1016.0,61.0,3.6,0.0,22.0,2018,6,154,30,14,1,6,-0.8610436117673553,1595.0,1455.0
119.6,25.9,1016.0,61.0,3.6,0.0,22.0,2018,6,154,45,14,1,6,-0.8610436117673553,933.0,1595.0
115.9,25.7,1015.0,63.0,3.6,0.0,18.0,2018,6,154,0,15,1,6,-0.8610436117673553,1926.0,933.0
118.9,25.7,1015.0,63.0,3.6,0.0,18.0,2018,6,154,15,15,1,6,-0.8610436117673553,1768.9999999999998,1926.0
114.0,25.7,1015.0,63.0,3.6,0.0,18.0,2018,6,154,30,15,1,6,-0.8610436117673553,1489.0000000000002,1768.9999999999998
104.4,25.7,1015.0,63.0,3.6,0.0,18.0,2018,6,154,45,15,1,6,-0.8610436117673553,1239.0,1489.0000000000002
94.7,25.0,1015.0,66.0,3.4,0.0,18.0,2018,6,154,0,16,1,6,-0.8610436117673553,1004.0,1239.0
85.0,25.0,1015.0,66.0,3.4,0.0,18.0,2018,6,154,15,16,1,6,-0.8610436117673553,754.0,1004.0
75.3,25.0,1015.0,66.0,3.4,0.0,18.0,2018,6,154,30,16,1,6,-0.8610436117673553,534.0,754.0
65.6,25.0,1015.0,66.0,3.4,0.0,18.0,2018,6,154,45,16,1,6,-0.8610436117673553,356.0,534.0
56.2,24.0,1015.0,71.0,3.2,0.0,10.0,2018,6,154,0,17,1,6,-0.8610436117673553,244.0,356.0
47.0,24.0,1015.0,71.0,3.2,0.0,10.0,2018,6,154,15,17,1,6,-0.8610436117673553,201.00000000000003,244.0
38.1,24.0,1015.0,71.0,3.2,0.0,10.0,2018,6,154,30,17,1,6,-0.8610436117673553,183.0,201.00000000000003
29.7,24.0,1015.0,71.0,3.2,0.0,10.0,2018,6,154,45,17,1,6,-0.8610436117673553,162.0,183.0
21.9,22.399999999999995,1015.0,76.0,2.5,0.0,6.0,2018,6,154,0,18,1,6,-0.8610436117673553,137.0,162.0
14.9,22.399999999999995,1015.0,76.0,2.5,0.0,6.0,2018,6,154,15,18,1,6,-0.8610436117673553,113.0,137.0
8.9,22.399999999999995,1015.0,76.0,2.5,0.0,6.0,2018,6,154,30,18,1,6,-0.8610436117673553,88.0,113.0
4.1,22.399999999999995,1015.0,76.0,2.5,0.0,6.0,2018,6,154,45,18,1,6,-0.8610436117673553,62.0,88.0
0.8999999999999999,19.9,1015.0,85.0,1.9,0.0,5.0,2018,6,154,0,19,1,6,-0.8610436117673553,35.0,62.0
0.0,19.9,1015.0,85.0,1.9,0.0,5.0,2018,6,154,15,19,1,6,-0.8610436117673553,13.0,35.0
0.0,19.9,1015.0,85.0,1.9,0.0,5.0,2018,6,154,30,19,1,6,-0.8610436117673553,0.0,13.0
0.0,19.9,1015.0,85.0,1.9,0.0,5.0,2018,6,154,45,19,1,6,-0.8610436117673553,0.0,0.0
0.0,17.900000000000002,1015.0,94.0,1.7,0.0,3.0,2018,6,154,0,20,1,6,-0.8610436117673553,0.0,0.0
0.0,17.900000000000002,1015.0,94.0,1.7,0.0,3.0,2018,6,154,15,20,1,6,-0.8610436117673553,0.0,0.0
0.0,17.900000000000002,1015.0,94.0,1.7,0.0,3.0,2018,6,154,30,20,1,6,-0.8610436117673553,0.0,0.0
0.0,17.900000000000002,1015.0,94.0,1.7,0.0,3.0,2018,6,154,45,20,1,6,-0.8610436117673553,0.0,0.0
0.0,16.799999999999997,1015.0,97.0,1.8,0.0,5.0,2018,6,154,0,21,1,6,-0.8610436117673553,0.0,0.0
0.0,16.799999999999997,1015.0,97.0,1.8,0.0,5.0,2018,6,154,15,21,1,6,-0.8610436117673553,0.0,0.0
0.0,16.799999999999997,1015.0,97.0,1.8,0.0,5.0,2018,6,154,30,21,1,6,-0.8610436117673553,0.0,0.0
0.0,16.799999999999997,1015.0,97.0,1.8,0.0,5.0,2018,6,154,45,21,1,6,-0.8610436117673553,0.0,0.0
0.0,15.499999999999998,1015.0,98.0,2.4,0.0,4.0,2018,6,154,0,22,1,6,-0.8610436117673553,0.0,0.0
0.0,15.499999999999998,1015.0,98.0,2.4,0.0,4.0,2018,6,154,15,22,1,6,-0.8610436117673553,0.0,0.0
0.0,15.499999999999998,1015.0,98.0,2.4,0.0,4.0,2018,6,154,30,22,1,6,-0.8610436117673553,0.0,0.0
0.0,15.499999999999998,1015.0,98.0,2.4,0.0,4.0,2018,6,154,45,22,1,6,-0.8610436117673553,0.0,0.0
0.0,14.600000000000003,1014.0,99.0,2.6,0.0,10.0,2018,6,154,0,23,1,6,-0.8610436117673553,0.0,0.0
0.0,14.600000000000003,1014.0,99.0,2.6,0.0,10.0,2018,6,154,15,23,1,6,-0.8610436117673553,0.0,0.0
0.0,14.600000000000003,1014.0,99.0,2.6,0.0,10.0,2018,6,154,30,23,1,6,-0.8610436117673553,0.0,0.0
0.0,14.600000000000003,1014.0,99.0,2.6,0.0,10.0,2018,6,154,45,23,1,6,-0.8610436117673553,0.0,0.0
0.0,14.199999999999998,1014.0,99.0,2.3,0.0,6.0,2018,6,155,0,0,1,0,-0.9151456172430182,0.0,0.0
0.0,14.199999999999998,1014.0,99.0,2.3,0.0,6.0,2018,6,155,15,0,1,0,-0.9151456172430182,0.0,0.0
0.0,14.199999999999998,1014.0,99.0,2.3,0.0,6.0,2018,6,155,30,0,1,0,-0.9151456172430182,0.0,0.0
0.0,14.199999999999998,1014.0,99.0,2.3,0.0,6.0,2018,6,155,45,0,1,0,-0.9151456172430182,0.0,0.0
0.0,13.699999999999998,1014.0,99.0,2.2,0.0,15.0,2018,6,155,0,1,1,0,-0.9151456172430182,0.0,0.0
0.0,13.699999999999998,1014.0,99.0,2.2,0.0,15.0,2018,6,155,15,1,1,0,-0.9151456172430182,0.0,0.0
0.0,13.699999999999998,1014.0,99.0,2.2,0.0,15.0,2018,6,155,30,1,1,0,-0.9151456172430182,0.0,0.0
0.0,13.699999999999998,1014.0,99.0,2.2,0.0,15.0,2018,6,155,45,1,1,0,-0.9151456172430182,0.0,0.0
0.0,13.400000000000002,1014.0,99.0,2.5,0.0,24.0,2018,6,155,0,2,1,0,-0.9151456172430182,0.0,0.0
0.0,13.400000000000002,1014.0,99.0,2.5,0.0,24.0,2018,6,155,15,2,1,0,-0.9151456172430182,0.0,0.0
0.1,13.400000000000002,1014.0,99.0,2.5,0.0,24.0,2018,6,155,30,2,1,0,-0.9151456172430182,0.0,0.0
1.7999999999999998,13.400000000000002,1014.0,99.0,2.5,0.0,24.0,2018,6,155,45,2,1,0,-0.9151456172430182,0.0,0.0
5.2,14.0,1013.0,99.0,2.6,0.0,47.0,2018,6,155,0,3,1,0,-0.9151456172430182,0.0,0.0
9.6,14.0,1013.0,99.0,2.6,0.0,47.0,2018,6,155,15,3,1,0,-0.9151456172430182,31.0,0.0
5.9,14.0,1013.0,99.0,2.6,0.0,47.0,2018,6,155,30,3,1,0,-0.9151456172430182,68.0,31.0
6.0,14.0,1013.0,99.0,2.6,0.0,47.0,2018,6,155,45,3,1,0,-0.9151456172430182,117.0,68.0
15.1,15.3,1013.0,98.0,2.8,0.0,67.0,2018,6,155,0,4,1,0,-0.9151456172430182,160.0,117.0
18.3,15.3,1013.0,98.0,2.8,0.0,67.0,2018,6,155,15,4,1,0,-0.9151456172430182,215.0,160.0
21.8,15.3,1013.0,98.0,2.8,0.0,67.0,2018,6,155,30,4,1,0,-0.9151456172430182,297.0,215.0
31.600000000000005,15.3,1013.0,98.0,2.8,0.0,67.0,2018,6,155,45,4,1,0,-0.9151456172430182,360.0,297.0
43.4,16.3,1013.0,94.0,3.4,0.0,65.0,2018,6,155,0,5,1,0,-0.9151456172430182,416.0,360.0
40.2,16.3,1013.0,94.0,3.4,0.0,65.0,2018,6,155,15,5,1,0,-0.9151456172430182,519.0,416.0
40.5,16.3,1013.0,94.0,3.4,0.0,65.0,2018,6,155,30,5,1,0,-0.9151456172430182,609.0,519.0
39.0,16.3,1013.0,94.0,3.4,0.0,65.0,2018,6,155,45,5,1,0,-0.9151456172430182,700.0,609.0
54.7,17.900000000000002,1013.0,87.0,3.3,0.0,72.0,2018,6,155,0,6,1,0,-0.9151456172430182,534.0,700.0
53.1,17.900000000000002,1013.0,87.0,3.3,0.0,72.0,2018,6,155,15,6,1,0,-0.9151456172430182,788.9999999999999,534.0
48.7,17.900000000000002,1013.0,87.0,3.3,0.0,72.0,2018,6,155,30,6,1,0,-0.9151456172430182,747.0000000000001,788.9999999999999
58.00000000000001,17.900000000000002,1013.0,87.0,3.3,0.0,72.0,2018,6,155,45,6,1,0,-0.9151456172430182,513.0,747.0000000000001
56.4,19.0,1013.0,82.0,3.6,0.0,60.0,2018,6,155,0,7,1,0,-0.9151456172430182,810.0,513.0
85.3,19.0,1013.0,82.0,3.6,0.0,60.0,2018,6,155,15,7,1,0,-0.9151456172430182,1086.0,810.0
103.8,19.0,1013.0,82.0,3.6,0.0,60.0,2018,6,155,30,7,1,0,-0.9151456172430182,726.0,1086.0
88.5,19.0,1013.0,82.0,3.6,0.0,60.0,2018,6,155,45,7,1,0,-0.9151456172430182,1629.9999999999998,726.0
95.2,19.9,1012.0,78.0,4.1,0.0,68.0,2018,6,155,0,8,1,0,-0.9151456172430182,1485.0,1629.9999999999998
99.6,19.9,1012.0,78.0,4.1,0.0,68.0,2018,6,155,15,8,1,0,-0.9151456172430182,1186.0,1485.0
105.8,19.9,1012.0,78.0,4.1,0.0,68.0,2018,6,155,30,8,1,0,-0.9151456172430182,3158.0,1186.0
119.1,19.9,1012.0,78.0,4.1,0.0,68.0,2018,6,155,45,8,1,0,-0.9151456172430182,3344.0,3158.0
125.29999999999998,20.500000000000004,1012.0,71.0,4.6,0.0,87.0,2018,6,155,0,9,1,0,-0.9151456172430182,1471.0,3344.0
122.5,20.500000000000004,1012.0,71.0,4.6,0.0,87.0,2018,6,155,15,9,1,0,-0.9151456172430182,2659.0,1471.0
136.7,20.500000000000004,1012.0,71.0,4.6,0.0,87.0,2018,6,155,30,9,1,0,-0.9151456172430182,2748.0,2659.0
142.1,20.500000000000004,1012.0,71.0,4.6,0.0,87.0,2018,6,155,45,9,1,0,-0.9151456172430182,1794.0000000000002,2748.0
187.6,21.899999999999995,1012.0,69.0,4.9,0.0,75.0,2018,6,155,0,10,1,0,-0.9151456172430182,3689.0,1794.0000000000002
164.8,21.899999999999995,1012.0,69.0,4.9,0.0,75.0,2018,6,155,15,10,1,0,-0.9151456172430182,2672.0,3689.0
152.0,21.899999999999995,1012.0,69.0,4.9,0.0,75.0,2018,6,155,30,10,1,0,-0.9151456172430182,3252.0,2672.0
195.7,21.899999999999995,1012.0,69.0,4.9,0.0,75.0,2018,6,155,45,10,1,0,-0.9151456172430182,4064.000000000001,3252.0
197.4,22.600000000000005,1012.0,65.0,5.2,0.0,76.0,2018,6,155,0,11,1,0,-0.9151456172430182,4046.0,4064.000000000001
185.0,22.600000000000005,1012.0,65.0,5.2,0.0,76.0,2018,6,155,15,11,1,0,-0.9151456172430182,2726.0,4046.0
185.4,22.600000000000005,1012.0,65.0,5.2,0.0,76.0,2018,6,155,30,11,1,0,-0.9151456172430182,2041.0,2726.0
